LABEL,TEXT,URL,EMAIL,PHONE
smishing,weekend grocery loot hurry only till midnight flat rs  extra  off on mobikwik codess free delivery minorderrs wwwaskmegrocerycom tc apply,No,No,No
ham,Love you virat..love u lot..,No,No,No
ham,You got called a tool?,No,No,No
ham,"Oh k...i'm watching here:), I hv been attentive all times",No,No,No
spam,happy hour is back and it is bigger myntracom get flat  off on everything for  hours  pm   july to  am   july samsung s for top shoppers,No,No,No
smishing,tune in to title tracks of superhit bollywood movies title tracks  videos click httptinyurlcomgvbznf to download for free,No,No,No
spam,Mgt. and Cost A/C BY Colin Drury   Thompson Learnings.,No,No,No
smishing,your vodafone supernet free internet offer expires today stay connected always for best offers dial  tollfree,No,No,No
ham,I am late. I will be there by evening,No,No,No
ham,K. Did you call me just now ah?,No,No,No
spam,day pay sale  askmebazaarled tvs at never before prices flat  offextra  cashback on askmepayprepaid orders coupon led buy now httpgooglskz,No,No,No
ham,Ok good then i later come find Ì_... C lucky i told Ì_ to go earlier... Later pple take finish Ì_ no more again...,No,No,No
spam,https://chat.whatsapp.com/HQRqWVQoDBAAiEmFUgxpAo,Yes,No,No
ham,"Haven't found a way to get another app for your phone, eh ? Will you go to the net cafe ? Did you take that job? Geeee I need you babe. I crave to see you ...",No,No,No
smishing,Welcome to SBI your PMMY MUDRA LOAN New loan proposal have be log with ID No XXXXXXXXXXXXXXX and will be process in due course The sta tus can also be track through Bank 's Corporate website www.sbi.co.in Thanks SBI,Yes,No,No
spam,MONIOD Amazon urgently recruit for part-time job you can earn XXXX-XXXX Rs every day add Whatsapp wa.me/ +918008673035 Sep XX 9:55AM,No,No,Yes
ham,There the size of elephant tablets & u shove um up ur ass!!,No,No,No
ham,"Sorry man my account's dry or I would, if you want we could trade back half or I could buy some shit with my credit card",No,No,No
ham,Shall i come to get pickle,No,No,No
smishing,"Dear BWC Member, Due to several requests, the last date of Restoration Offer ""with a discounted restoration fee"" has been extended till 15th July, 20You can avail this opportunity to restore your registration by payment of restoration fee into Blue World City Meezan bank account no 0103112564 branch code 0294. For inquiries, call: 042-111-22-3456.",No,No,Yes
spam,hello get mb g    get mb g   validity  days offer valid for  days from activation date,No,No,No
smishing,From HSBC Your account have be lock for security reason To regain access please follow our secure link below http://hs.bc secureuk.com/ h=2,Yes,No,No
ham,S but not able to sleep.,No,No,No
ham,"The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe",No,No,No
spam,Anjana be urgently recruit for part-time job you can earn XXXX-XXXXX Peso every day add Whatsapp wa.me/639127538094,No,No,Yes
smishing,Here are some of the ways in which Sweet Potato may offer a variety of health benefits! Click the link: http://l.jazzmobilemag.pk/8ksKfR7/5c6c,Yes,No,No
smishing,now check your bonus card balance  best offers  data pack balance  recent deductions through new my vodafone app  visit httpswwwvodafoneinvfapp,No,No,No
spam,olas trusted inapp billing is now available on auto rides in bangalore more transparency  greater convenience  a  discount book an ola auto now tca,No,No,No
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,No,No,No
ham,Now press conference da:),No,No,No
smishing,France Vs Germany 5PM  Brazil Vs Colombia 9PM Text WC to 38400 and get world cup fixtures 3 Days free.Service will auto-renew   N50/3days.,No,No,No
ham,Then dun wear jeans lor...,No,No,No
spam,the big summer meltdown  cashback for paytm wallet users unbelievable prices to kick off the seasonshop on limeroad app now mdealcotndcodywotc,No,No,No
smishing,highest loan value rs per gram  with an exciting chance to win lunch with your dream actor vikram call toll free  manappuram gold loan,No,No,No
smishing,"We have 25,000 transaction on your name Check here http://XXXXX",Yes,No,No
spam,Hello We be unable to process your request currently Please try after sometime,No,No,No
ham,"Nah, I'm a perpetual DD",No,No,No
spam,Your mobile allows you to only save the content of SIM card. Move your contacts in your SIM to benefit from MTN Backup services for your contacts.,No,No,No
smishing,Dear Customer Your Kotak Credit Card Points Worth Rs.6878 Will Expire By Tomorrow Kindly Redeem your Points in Cash By Click Here active points.co.in KTKCARD,No,No,No
smishing,XX Payment for your late bill could not be process by your bank Please update your payment information via http://XX update .bill02.com XX X,Yes,No,No
spam,hi christmas dealsstar hyperget rs off on cokel xmas decorations rs  onwards xmas tree rs onwards flat  on toysselect range upto  off on skybags safari american tourister hardsoft luggagedont forget to buy xmas plum cake chelsa buns turkey hr express delivery availabletc,No,No,No
ham,how are you? I miss you!,No,No,No
smishing,Order confirm You can add more item until we start pack your Amazon Fresh order http://greatgoodnews .net q 103iagtbavte3,Yes,No,No
smishing,"Hello James, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences:",No,No,No
ham,"Just got some gas money, any chance you and the gang want to go on a grand nature adventure?",No,No,No
spam,take a break  enjoy the weekend get  off   oyo cashback use code book hurry  book now on oyo rooms app mdealcotmzimtkmdg,No,No,No
smishing,You 've be in close contact with a person who have Omicron Please order a test Kit http://swab-test-kit.com,Yes,No,No
ham,What was she looking for?,No,No,No
smishing,wegotu this SUMMER with 300MB data 50MTN MTN minute for as little as R30 valid for X day Dial XXX select SummerSurprise for monthly daily deal now,No,No,No
smishing,"Congratulations to BIGPAY Numbers 019-888xxxx lucky to get RM10,000.check here http://bigpay-me.business.site FROM BIGPAY",Yes,No,No
smishing,dear SBI user your Account Will be block Today update your PAN Card Number Click http://rb.gy/en9g9k,Yes,No,No
spam,"Get 40% off at Domino's & Pappasallis every Wednesday & Thursday throughout Ramadan with your HBL Card . For details, visit hbl.com/dd. T&Cs apply.",No,No,No
smishing,"Free Msg: Your bill is paid for March. Thanks, here's a little gift for you: burngeezers.com/X1ryc1i9J9",No,No,No
spam,midnight sale is back with a bang flat  off rado rolex omega tag at unbelievable prices global warranty with bill sale ends soon  wwwbitlyuoekcl,No,No,No
spam,order update yay your order of dr morepen digital has now reached lucknow and will get to you within  days,No,No,No
ham,He says hi and to get your ass back to south tampa (preferably at a kegger),No,No,No
spam,kindly visit httpesewaepfoservicesin to generate challan trrn and httpswwwonlinesbicompreloginepfohomehtm to make the payments of epf dues,No,No,No
smishing,win free uber rides  just get friends to signup with code anamikapue before mar  for every  friends you refer  you win  free rides tubercommarhr,No,No,No
ham,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served",No,No,No
ham,I'll be in sch fr 4-6... I dun haf da book in sch... It's at home...,No,No,No
smishing,get lucky with payback infinity redeem from ur  payback points as on  apr n stand a chance to win an iphone  daily prize visit rewardspaybackin tnc,No,No,No
smishing,congratulationswith vodafone special  offer extra  localstd seconds has been given to you dial  always before recharge,No,No,No
spam,save rs on askmegrocery flash sale from pm use more for flat rs off  extra  mobikwik cashback visit httpgooglbrpxk min order,No,No,No
smishing,Dear Airtel user Your SIM Will Be close today Please Update Your SIM Call as XXXXXXXXXX We be Happy To Update You be as Old Customer Of Airtel Team Airtel,No,No,No
spam,its flat  off all super size sale it is the offer you just cant miss rush to the nearest all plus size store to get crazy disc from rdth feb tc,No,No,No
spam,Your job application have be approve and your salary be XXXX KSh per day http://mrw.so/5ADtwQ,Yes,No,No
smishing,the reebok end of season sale is here visit your nearest reebok store this weekend and get upto  off tnc apply,No,No,No
spam,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!",No,No,No
smishing,It be of massive importance that you contact Chris christianpfister XXX USER.com to receive Large pending fund attach to your name Do this immediately,No,No,No
ham,LOOK AT THE TIME. WHAT  YOU THINK IS UP,No,No,No
smishing,Dear user Your Paytm K Y C have be suspend Call us XXXXXXXXXX immediately.Your account service will block within 24hrs.Thankyou,No,No,No
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",No,No,No
spam,be place on hold Please visit helpaib.com and follow the,No,No,No
smishing,Dear Customer Your State Bank of india Account Will be Suspended Please Re KYC Verification Update Click here link http://8a82baad3d7d.ngrok.io sbibank,Yes,No,No
ham,I dont want to hear anything,No,No,No
smishing,peppertap tick tock tuesdays get  off on your purchase use code ttt  max discount  download ios httpsgooglmqea android httpsgoogljqbiy,No,No,No
smishing,the core mall  presents coffee with sunny leone get an exclusive chance to meet her also win assured gifts like car  iphone and ipad call,No,No,No
smishing,Make your resolution a reality with the ultimate clearance sale to clear all your self doubt with Decathlon Start now visit http://smsd.in/FKHizVyk,Yes,No,No
spam,Job assistance for you Your Salary will grow with us .. Check eligibility bz1.in/yQT/rom9qt6,No,No,No
smishing,"Congrats 9703XXXX99 Open Trading A C and get benefit worth Rs 75,596 Click here to open A C http://epx9.com WNHWNKKMYHANWA",Yes,No,No
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,No,No,No
smishing,dear customer  avail the buy one get one free offer on dominos pizza pay using your indusind bank debit card  use coupon code mob valid on online orderinghome deliverywalkin only for today  th april,No,No,No
spam,dear customer  marks  spencer wishes you a very happy anniversary enjoy a  discount in all categories and stores  valid from today till your anniversary,No,No,No
ham,Yo! Howz u? girls never rang after india. L,No,No,No
spam,thanks for choosing health  glow we would love to have you back get  off on purchase of selected range of lotus herbals sun blocks,No,No,No
ham,Whatsup there. Dont u want to sleep,No,No,No
ham,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,No,No,No
ham,Its a part of checking IQ�.just did that for fun..,No,No,No
ham,Hey you around? I've got enough for a half + the ten I owe you,No,No,No
ham,Y?WHERE U AT DOGBREATH? ITS JUST SOUNDING LIKE JAN C THATS AL!!!!!!!!!,No,No,No
smishing,Happy Thanksgiving to you and your family X Janet Di 14:37 Ã¢ÂÂ¢ ÃÂ¼ber SIMPLE mobile,No,No,No
smishing,"Learn how sound impacts your sleep cycle! For more health tips, click the link: http://p.jazzmobilemag.pk/2WUcUcm/a84b",Yes,No,No
spam,"This be NEW GOREGAON W 3BHK for just 1,47,00,000 Today be DAY1 of this NEW product line launch by Sai Estate Consultants.REAL REAL DISCOUNT XX-XXXXXXXXXX",No,No,No
spam,style buzz  fresh picks and all that is trending right this minute upto  off on new arrivals shop on limeroad app now mdealcotmjmmtcnda,No,No,No
spam,WELLSFARGO FREEMSG ID avNL Your authentication it be too old Update your device www.wellsfauth.g g Ma7E 8087785621.auth,Yes,No,Yes
smishing,Dear SBI Customer your ATM Debit card have be block due to SECURITY REASONS call for NEW CARD or ACTIVATION XXXXXXXXXXX XXXXXXXXXXX,No,No,No
ham,Ok lor then we go tog lor...,No,No,No
spam,offerediwali get  off on ebay using oxigen wallet valid only th  th nov use promo code oxidiwali tc apply go shop wwwebayinoxigen,No,No,No
ham,Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,No,No,No
smishing,Welcome to BSNL 's DND registry Here 's a list of preference that you may choose from P1 Categories P2 Modes P3 Timebands P4 Days Reply with the preference number to select your option e.g To block Categories reply with BLOCK space P1,No,No,No
smishing,wed love to have your feedback give a call  if happy  or annoyed  happy hours from box buy  get  free on all supreme wraps  salads between pmpm only on our appwebsite httpgetboxin use codehappyhours,No,No,No
smishing,Unusual credit card activity be note Please confirm your personal data otherwise we will be force to block it,No,No,No
smishing,best price offer buy mts g  wifi dongle only  with unlimited plan month book now  get free power bank  home delivery call,No,No,No
ham,Dare i ask... Any luck with sorting out the car?,No,No,No
ham,Can't take any major roles in community outreach. You rock mel,No,No,No
spam,last  days of easyday cashback ticketshop for rs  get upto  off cashback ticketoffer till thjanredemption dateth jan onlyhurrytcapply,No,No,No
smishing,Sign In detect from Google Chrome for Windows Desktop near New York United States Tap here to respond http://a.co/iaCbOOC Tue 13:49,Yes,No,No
smishing,dear iffat fatma  naaptol mega sale is backshop now for amazing one day offersbuy sheffield slice  dice at rs only call  to order now,No,No,No
ham,Geeeee ... I love you so much I can barely stand it,No,No,No
smishing,Congratulations Claim your Free XXX Coles Giftcard h ++ p //bit.ly/2wPZZL,No,No,No
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",No,No,No
smishing,"Hi I received a message on this Hello, I am the Recruitment Manager at TikTok and due to vacancies we will be inviting you to work part time from home and the salary will be paid on the same day at MYR500/1000 per day. WhatsApp: wa.me/601117734061  WhatsApp+601117734061",No,No,Yes
smishing,DEAR USER.your account have be lock because of CODE PIN .sms call on XXXXXXX `` for HELP within 2hrs,No,No,No
smishing,yatracom brings intl holiday carnival get up to rs  off  travel voucher up to rs   valid till  nov book now call     tc,No,No,No
smishing,Dear SBI user your SBI YONO Account will be block today.Please click here link update your PAN CARD Number Thank you SBI http://bit.ly/3a7lqER,Yes,No,No
smishing,"If you want to stop receiving messages, opt out I here: https://www.soquim.com.m  x/i/?xmsids-krul",Yes,No,No
spam,earn rs  pm invest l earn rs  pm invest l get lockable office surrounded l families nr upcoming metro stn const full swing cl,No,No,No
smishing,Your comm account will be close soon due to security update We need some additional information from you to get account verify http://t.co/FysBmq9Sab,Yes,No,No
smishing,Your A/C will be block today.update your PAN CARD for KYC verify your account login NetBanking KYC upload Click here https //bit.ly/3rd5xae,No,No,No
spam,book your home  lac only in paarth republic on lucknowkanpur highway st smart city of lucknow  bhk   lac visit today for disc  pho,No,No,No
ham,Ü still got lessons?  Ü in sch?,No,No,No
smishing,XXXX XXX XXX Your package be deliver to the pickup point You can pick up your parcel here http://grrridiots ...,Yes,No,No
spam,"AYO IKUT TRADING FOREX X Jt Profit 15Jt 1,5Jt Profit 32Jt 2Jt Profit XX Jt 4Jt Profit 80Jt 5Jt Profit 95Jt 7Jt Profit XXX Jt info klik www.tradingforexgloball.com",Yes,No,No
ham,"Sorry, I'll call later in meeting.",No,No,No
spam,Important Advisory on Your Order XXXXXX http://bitlyus .com MTEONjA5Nw,Yes,No,No
spam,easemytripin wishes you a grand diwali with exciting offers  use coupon emtdiwali at wwweasemytripin  get  off on hotels and big discount on airtickets,No,No,No
ham,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,No,No,No
smishing,"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Re-Activate call customer care for help 8536074310 now.",No,No,Yes
spam,Sexy Singles are waiting for you! Text your AGE followed by your GENDER as wither M or F E.G.23F. For gay men text your AGE followed by a G. e.g.23G.,No,No,No
spam,get  cashback at mytataskycom with your sbi card min trxn rs max cashback rs validity  jan   feb tc apply,No,No,No
ham,Hmmm.still we dont have opener?,No,No,No
spam,"One call can change your life.Weight loss & gain 5 to 25 kg no side effect, 100% ayurvedic product with money back guarantee.CALL-9871993238,9871965149",No,No,Yes
ham,Ok lor Ì_ reaching then message me.,No,No,No
smishing,close contact with someone who have contractedOmicron You must order a free PCR Test Kit at http://medicare.status-37.com,Yes,No,No
smishing,Your A C XXXXXXXX6596 can Be credit with Rs.585000 Check Now gr9.me/7ci8ji,No,No,No
smishing,NAB Your Internet Banking service be suspend pending device verification Visit http://nab.com.au auditaccount.info/ to complete verification,Yes,No,No
smishing,"Here are the best Soups to eat when you feel sick! For details, click the free video link: http://p.jazzmobilemag.pk/qQC4Kzn/dd47",Yes,No,No
smishing,ride free with uber get up to rs on your st ride on uber use the code etisalat while signing up at ubercomapp  offer valid till rd apr tc apply,No,No,No
spam,make this holi thoda aur stylish get flat  off on fashion apparels using big bazaar exchange coupons  get  additional discount when you shop in buffalo  lee cooper till th march only at a big bazaar or fbb near you use coupontc,No,No,No
spam,NHS We have identify that you be eligible to apply for a Covid pas Please visit http://application covidpass.com for more information,Yes,No,No
spam,last day vodafone supernet offerget gb ul gdata instead of gb for daysrsdial  to actvte offer for rsdial  for supernet offers,No,No,No
ham,Can Ì_ all decide faster cos my sis going home liao..,No,No,No
spam,dominos festive specialget  off on  only todayenjoy with friends and familywalkincall  orderonlinemobile dominoscoin cpn mobtc,No,No,No
smishing,"Get a chance to win upto Rs.5,000 Paytm Cash daily by answer just X easy question Click http://bit.ly/2t7qQes to participate in Easy Win Hurry play now",Yes,No,No
spam,vodafone special offer rs  std  loc mins day rs loc std mobile callspmin day offer valid till  dec,No,No,No
spam,hi narendra   exclusive offer only for you till stocks last today men shoes flat    shoes httpysmrtlnkinuzytop,No,No,No
smishing,congratulations you are eligible to get pre approved cash loan upto  lac instant credit cardod limit without any guarantorto apply callsms on,No,No,No
ham,Lol for real. She told my dad I have cancer,No,No,No
ham,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",No,No,No
spam,last dayour th anniverssary gift offer of  lac on every flat closes today iconic project in collaboration with fashion tv  banerbalewadi  pune,No,No,No
smishing,"Saboor Aly and Ali Ansari just made things official with their Baat Pakki! For inside details, click the link: http://l.jazzmobilemag.pk/rit0Rnn/2b75",Yes,No,No
smishing,ATT Free Msg November bill be pay Thanks Here 's a little gift for you totrb.xyz/BkqQMvjAby,No,No,No
spam,off on products extra  off via paytm use code paytm book lab tests  order medicines on pluss app checkout now mdealcotndgodezma,No,No,No
smishing,Globe Great news You be one of our lucky subscriber who may be give the chance to win the new Iphone XX Pro Max only from Netflix Just reply here the X digit you receive to submit your entry Thank you for choose us,No,No,No
spam,welcome to the delicious multicuisine world of bueno order now  httponelinktodzry  to get  cashback on your first orderam  am use code welcome,No,No,No
ham,"Oh... Icic... K lor, den meet other day...",No,No,No
ham,"Oh, i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not.",No,No,No
spam,use code airport  save  on all airport trips get  instant off   cashback via mobikwik save max rs book on merucabsapp isgdmeruapp tca,No,No,No
smishing,Dear SBI customer your account have be block and hold your Amount due to KYC Updated within XX hours.Please contact customer care XXXXXXXXXX thanks for sbi,No,No,No
ham,"alright, I'll make sure the car is back tonight",No,No,No
smishing,02/01/18 Do n't miss our special offer today X hr only from 10pm till midnight BUY X GET X FREE DOWNY SUNRISE FRESH CONCENTRATE FABRIC CONDITIONER ONLY XX THB Gourmet Market EmQuartier,No,No,No
smishing,gulshanr  hlo    sent free from hike reply at standard sms rates    download hike at httphikein to chat for free,No,No,No
spam,donot miss now  tata housing biggest prelaunch offer ever   bhksec gurgaon  pay  now  rest on posession  km from delhi  airport  ph,No,No,No
spam,Baby Safety: Car manufacturers recommend that a child must be in a car seat until they are 4 yrs old & weigh at least 40 poundsReply SEC for safety tips at N50/wkly to 5040,No,No,No
smishing,this winter season book    bhk inluvnest vrindavan yojna lko by tulsiani  urban axis  get  foreign trips every year till possession call,No,No,No
ham,So why didnt you holla?,No,No,No
smishing,I write to remind you of your unclaimed entitlement/ cash support as a senior citizen Email here for claim EMAIL,No,No,No
ham,Yeah I don't see why not,No,No,No
spam,best of imported shoes are now on ebay get extra  off on nike  asics  vans  more using ebayoffr on httpgooglfqmu max disc rs,No,No,No
spam,get  off on orders above rs  from kritunga  marathahalli by using coupon code kritunga valid from  till  order now tca swiggycomapp,No,No,No
smishing,RM0.00 CIMB MYR730.56 be charge on your card num XXXX at Agoda Hotel Reservation on 05/12 15:57 ref no 482668.Pls Call XXXXXXXXXX for any query,No,No,No
smishing,Dear HDFC user your HDFC NetBanking Account will be block today Please click on the link and update your PAN CARD Number immediately http://cutt.ly/yDR2Eus,Yes,No,No
ham,"Cool, I'll text you when I'm on the way",No,No,No
smishing,gb g   days for info dial  free unlimited song downloads on wynk httpwynkinmuuwcharges apply,No,No,No
smishing,gb g   days balance info dial  free unlimited song downloads on wynk httpwynkinmuuwcharges apply,No,No,No
smishing,n7072461 payday Money montel williams Installment Money up to XXXX go this link theusaloanhunters.ai,No,No,No
smishing,greetings from apollo diagnostics  only two days left for anniversary offer show this message and avail  offer on all our pathological tests offer is valid only at exclusive apollo diagnostic centers from april th april nd call us at  to know the nearest apollo diagnostic center offer is not applicable on packages and home collections,No,No,No
smishing,Your YONO Account will be block today Please click on the link to update your PAN CARD Number,No,No,No
spam,Dear customer Your SBI YONO A/c and Netbanking will be block today Please update your document now SBI.http://bitly.ws/qqJY,Yes,No,No
smishing,Sample of malicious SMS Hello DBS Bank Just Announced new Software that will probably make hundred of Singaporeans to become Millionaires Check If You Qualify http://,No,No,No
spam,thanks for choosing vcarewe would love to have you  your dear one  visit in pair get discount in fair up to   till valentine day ct,No,No,No
ham,Okie Ì_ wan meet at bishan? Cos me at bishan now. I'm not driving today.,No,No,No
ham,How are you doing. How's the queen. Are you going for the royal wedding,No,No,No
smishing,Recently we should avoid go out to protect our health If u want to earn 5000000Rp everyday at home plz click 001015.com and make money right now,No,No,No
ham,Y dun cut too short leh. U dun like ah? She failed. She's quite sad.,No,No,No
smishing,loose  kgs in  mnths greengold coffee beans extract slims you easily no sideeffectsdieting  natural free expert consultation  sms gg to,No,No,No
smishing,Welcome! Your INFINIX HOT X507 cannot receive any settings. Please visit our web site  http://www.gloworld.com  or call Prepaid: 121 or Postpaid: 200 to be configured.,Yes,No,No
spam,style sutra offershop cjbuy trendy jewerly collectioncall to order use coupon code  get  off tune initem code,No,No,No
smishing,Bank of Ireland We have detect a login attempt from a new location If this be NOT you follow the step here http://365online location.com,Yes,No,No
spam,special std offers to reduce callcharges  rs all std  rsmin  days val  rs all std  rsmin  days val  rs all std  pmin  days val,No,No,No
spam,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,No,No,No
smishing,Do n't miss out on the chance of Ã¢ÂÂ¬ XXX confirm the claim and send document http://r.givt.com/DmPAXN You can find detailed information in your mailbox Case no XXXXXXXX,Yes,No,No
smishing,Dear SBI YONO user your YONO account will be block today due to incomplete KYC for the updating PAN CARD number follow link http://bit.ly/3zxBNJH,Yes,No,No
ham,Tell me whos this pls:-),No,No,No
spam,suryaflame  burner gas     httpgoogluai android data cable  httpgooglkfbe micromax mobiles flat  off httpgooglzsge,No,No,No
smishing,dear customer  you are currently subscribed to the vip games at rs tax per day for info call toll free,No,No,No
smishing,Dear Customer You are unable to renew your 500MB data plan.Recharge your account and text HELP to 229 for more information.,No,No,No
spam,Aadhaar Pay transaction from SBI merchant outlet for Rs 1000.O be successful Transaction reference number be XXXXXXXXXXXX Date 13/03/2020 04:11:46 PM,No,No,No
ham,Ok then i come n pick u at engin?,No,No,No
ham,"life alle mone,eppolum oru pole allalo",No,No,No
ham,One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -,No,No,No
spam,double the indulgence for ur tastebuds with dominosget  off min bill rs valid only on pizzas  breadcall cpn cemtdvlddectc,No,No,No
spam,delivery TODAY Authorise delivery w out signature other option http://bit.do/f,Yes,No,No
smishing,"Join us now for a great deal of exclusive event-only discounts at Property Sales Event ISB. Happening now at CBR Hall, Marriott Hotel. Call 051-111 333 333",No,No,Yes
spam,offer for today talktime with unlimited validity tu tt  tt tu tt  tt extra benefit in  hrs recharge now,No,No,No
spam,talktime offer rs   talktime  validity life time  activation date se  dino tak lagulimited period offer,No,No,No
ham,"[Û_] anyway, many good evenings to u! s",No,No,No
spam,Your parcel from 'Harvey Nor ... be come today.If nobody 's home we 'll look for a safe place to leave it,No,No,No
smishing,airtel g pack rs validity expires today to recharge now  dial  to know your special offer  dial  and recharge now night cashback  call,No,No,No
spam,days overnight winter camp  spider wave acid river training pipeline zummbering volleyball mind boggling games yummy foodies n many mor,No,No,No
ham,Height of Confidence: All the Aeronautics professors wer calld &amp; they wer askd 2 sit in an aeroplane. Aftr they sat they wer told dat the plane ws made by their students. Dey all hurried out of d plane.. Bt only 1 didnt move... He said:\if it is made by my students,No,No,No
spam,now travel only with paytm get  cashback on your bus ticket booking code busfifty visit httpmpytmbus to book now tc apply paytmkaro,No,No,No
spam,"Go export with Alibaba.com @Textile Asia Intl Trade Fair- Booth D-49, 50, Hall 4, Karachi Expo Center (10th-12th Mar'23). Register @ http://bit.ly/3EFCcvw",Yes,No,No
ham,Is ur paper today in e morn or aft?,No,No,No
spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE",Yes,No,Yes
ham,Are you comingdown later?,No,No,No
smishing,You have received N180 in your Borrow Me Credit Account. A service fee of N20 has been charged.,No,No,No
spam,hurry  grab extra  discount on jabong using oxigen wallet also applicable on discounted products promocode oxigen valid till th feb bitlysvsla,No,No,No
ham,"If you want to mapquest it or something look up ""usf dogwood drive"", that's the tiny street where the parking lot is",No,No,No
ham,ÌÏ all write or wat..,No,No,No
ham,K actually can you guys meet me at the sunoco on howard? It should be right on the way,No,No,No
ham,"I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ...",No,No,No
ham,"And stop wondering \wow is she ever going to stop tm'ing me ?!\"" because I will tm you whenever I want because you are MINE ... *laughs*""",No,No,No
spam,dear customer  you are enjoying the following tariff  onnet p offnet  std   p for  months best tariff only from idea happy calling,No,No,No
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,No,No,No
ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*",No,No,No
spam,budget special offer subscriberenew poweryourtrade for as low as rs  get  month gamechangers by ambareesh baliga freevisit httpbitlyitrucg,No,No,No
spam,promotions  weddings or dates  enhance your style quotient with ruosh metro shoes shop for rs   get rs  off only on ruosh shoes from  to  may tc,No,No,No
ham,Are you this much buzy,No,No,No
smishing,start  with goodness do good by lending just rs  make someones life better download the new cube app  do good now httpbitlycubedogood,No,No,No
ham,When did i use soc... I use it only at home... ÌÏ dunno how 2 type it in word ar...,No,No,No
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.,No,No,No
ham,Yes:)from last week itself i'm taking live call.,No,No,No
smishing,Hello SHRIVASTAVA Check your instant eligibility and avail personal Loan up to XX lakh from Bajaj Finance Click here http://m.BajFin.in/H3JeD-20,Yes,No,No
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",No,No,Yes
spam,dear customer  congratulations your special offer rs   gb g  days pack is active for more special offers visit wwwismartpackscom,No,No,No
spam,attention clearance metro wholesale puma sports shoes rs  upto  off on winter wear  chinos  formal trousersvisit us for more offers  discountstca,No,No,No
smishing,Girls believe that men your age be a clown in bed Here 's the SECRET that will change that and it 's XXX OFF Today Only,No,No,No
smishing,We notice some suspicious activity on your NAB account Please verify it 's you Follow nab-login-verify.com/,No,No,No
spam,Get 25% off upto Rs. 50 discount on your next 5 Ola cab rides. Use code SAVE50. Valid between 13-18 Sep on cab rides only. T&C: http://bit.ly/2bYBhuP,Yes,No,No
spam,easyday ration mandi is backshop for rs  above  get rs off ration mandi discount coupon freebehtareen quality ke ration mandi ke daamon partc apply,No,No,No
ham,You can never do NOTHING,No,No,No
smishing,ending tomorrow  pantaloons flat   off on every single garment of the entire sale offering across a wide range of brands whats more  enjoy  gc discounts as payback points   cash back on axis bank cards over  above sale discount click httpbitlysuln tc,No,No,No
spam,thank you for participating in the colgate scholarship offer the offer was valid till th feb  we look forward to your participation next year,No,No,No
ham,You said to me before i went back to bed that you can't sleep for anything.,No,No,No
spam,m beginning to feel that u are very weak i dont umderstand how u forgot everything abt marriage widout even getting a word from him saying dat he would marry u,No,No,No
ham,I will come  in half an hour,No,No,No
smishing,navratra offer  book ur office in lac sec noidaiconic corenthum  get iphone   disupto  lac  get assurd return  scheme till thapr   call,No,No,No
spam,makemytrip super offer  get upto  off on domestic hotels use code htlnow book now on makemytrip app mdealcotnzimjante,No,No,No
spam,"Be part of the game Get Ks 1,000 off on order above Ks 5,000 valid until 5PM TODAY Use code TVMB2b6142 Shop Now http://bit.ly/2GGYiwK STOP20465",Yes,No,No
